Epoch Time (s),Vehicle State
1473870343.717419,5
1473870344.717452,5
1473870345.717423,5
1473870346.717434,5
1473870347.717442,5
1473870348.717447,5
1473870349.719012,5
1473870350.717677,5
1473870351.718908,5
1473870352.717432,5
1473870353.717441,5
1473870354.717457,5
1473870355.717437,5
1473870356.717589,5
1473870357.717473,5
1473870358.717441,5
1473870359.717479,5
1473870360.717422,5
1473870361.717451,5
1473870362.717476,5
1473870363.719031,5
1473870364.717460,5
1473870365.717445,5
1473870366.717546,5
1473870367.717439,5
1473870368.717435,5
1473870369.717438,5
1473870370.717425,5
1473870371.717464,5
1473870372.717548,5
1473870373.717427,5
1473870374.717435,5
1473870375.717456,5
1473870376.717961,5
1473870377.717425,5
1473870378.717442,5
1473870379.717482,5
1473870380.717447,5
1473870381.718356,5
1473870382.717425,5
1473870383.717420,5
1473870384.717421,5
1473870385.717449,5
1473870386.717443,5
1473870387.717410,5
1473870388.717411,5
1473870389.717435,5
1473870390.717444,5
1473870391.717451,5
1473870392.717480,5
1473870393.717486,5
1473870394.717424,5
1473870395.717724,5
1473870396.717456,5
1473870397.717421,5
1473870398.717743,5
1473870399.718681,5
1473870400.718824,5
1473870401.720016,5
1473870402.717612,5
1473870403.717408,5
1473870404.717463,5
1473870405.717460,5
1473870406.718871,5
1473870407.721002,5
1473870408.720362,5
1473870409.719259,5
1473870410.719715,5
1473870411.723053,5
1473870412.717460,5
1473870413.717445,5
1473870414.717425,5
1473870415.717453,5
1473870416.717445,5
1473870417.717438,5
1473870418.717442,5
1473870419.717937,5
1473870420.717458,5
1473870421.717781,5
1473870422.719059,5
1473870423.717456,5
1473870424.717437,5
1473870425.717441,5
1473870426.717471,5
1473870427.717791,5
1473870428.717486,5
1473870429.717464,5
1473870430.717433,5
1473870431.717469,5
1473870432.717464,5
1473870433.718407,5
1473870434.717678,5
1473870435.717420,5
1473870436.717442,5
1473870437.718075,5
1473870438.717451,5
1473870439.717452,5
1473870440.717408,5
1473870441.717423,5
1473870442.717456,5
1473870443.717785,5
1473870444.717488,5
1473870445.717439,5
1473870446.717452,5
1473870447.719093,5
1473870448.717486,5
1473870449.717452,5
1473870450.717406,5
1473870451.718606,5
1473870452.717458,5
1473870453.717452,5
1473870454.717446,5
1473870455.717456,5
1473870456.717447,5
1473870457.719486,5
1473870458.719798,5
1473870459.718969,5
1473870460.720475,5
1473870461.717485,5
1473870462.717465,5
1473870463.717480,5
1473870464.717444,5
1473870465.717455,5
1473870466.717574,5
1473870467.717429,5
1473870468.720941,5
1473870469.717458,5
1473870470.717426,5
1473870471.717432,5
1473870472.718449,5
1473870473.717476,5
1473870474.717624,5
1473870475.717535,5
1473870476.717433,5
1473870477.717451,5
1473870478.717460,5
1473870479.717456,5
1473870480.717532,5
1473870481.717429,5
1473870482.717803,5
1473870483.717476,5
1473870484.717576,5
1473870485.717556,5
1473870486.717439,5
1473870487.717433,5
1473870488.717438,5
1473870489.717454,5
1473870490.717423,5
1473870491.717423,5
1473870492.717418,5
1473870493.717418,5
1473870494.717423,5
1473870495.717472,5
1473870496.717660,5
1473870497.717435,5
1473870498.717446,5
1473870499.717429,5
1473870500.718725,5
1473870501.717424,5
1473870502.719081,5
1473870503.720347,5
1473870504.717474,5
1473870505.717766,5
1473870506.717441,5
1473870507.717443,5
1473870508.718545,5
1473870509.717451,5
1473870510.717436,5
1473870511.717436,5
1473870512.718715,5
1473870513.717416,5
1473870514.717476,5
1473870515.717449,5
1473870516.717456,5
1473870517.717461,5
1473870518.717460,5
1473870519.717445,5
1473870520.717483,5
1473870521.718961,5
1473870522.717471,5
1473870523.717422,5
1473870524.717449,5
1473870525.717478,5
1473870526.717959,5
1473870527.717456,5
1473870528.717417,5
1473870529.717444,5
1473870530.717445,5
1473870531.717476,5
1473870532.717447,5
1473870533.717477,5
1473870534.717440,5
1473870535.717429,5
1473870536.717432,5
1473870537.717471,5
1473870538.717447,5
1473870539.717448,5
1473870540.717641,5
1473870541.717423,5
1473870542.717419,5
1473870543.717459,5
1473870544.717435,5
1473870545.717447,5
1473870546.717474,5
1473870547.717423,5
1473870548.717436,5
1473870549.717453,5
1473870550.717438,5
1473870551.717444,5
1473870552.718592,5
1473870553.718365,5
1473870554.719187,5
1473870555.721190,5
1473870556.717402,5
1473870557.717406,5
1473870558.717582,5
1473870559.717949,5
1473870560.717417,5
1473870561.717455,5
1473870562.717427,5
1473870563.717478,5
1473870564.717464,5
1473870565.717762,5
1473870566.717436,5
1473870567.717776,5
1473870568.717432,5
1473870569.717523,5
1473870570.717435,5
1473870571.719114,5
1473870572.718261,5
1473870573.717437,5
1473870574.717479,5
1473870575.717437,5
1473870576.717429,5
1473870577.717445,5
1473870578.721122,5
1473870579.717532,5
1473870580.717480,5
1473870581.717816,5
1473870582.717469,5
1473870583.717631,5
1473870584.717416,5
1473870585.717410,5
1473870586.717490,5
1473870587.717446,5
1473870588.717429,5
1473870589.718333,5
1473870590.717721,5
1473870591.717982,5
1473870592.717443,5
1473870593.717411,5
1473870594.717426,5
1473870595.718437,5
1473870596.718328,5
1473870597.718947,5
1473870598.717716,5
1473870599.719763,5
1473870600.719635,5
1473870601.718127,5
1473870602.719890,5
1473870603.717469,5
1473870604.717464,5
1473870605.717460,5
1473870606.717431,5
1473870607.717450,5
1473870608.717456,5
1473870609.717979,5
1473870610.717441,5
1473870611.717431,5
1473870612.717457,5
1473870613.717458,5
1473870614.717441,5
1473870615.717417,5
1473870616.720303,5
1473870617.717660,5
1473870618.717459,5
1473870619.717528,5
1473870620.717421,5
1473870621.717689,5
1473870622.717462,5
1473870623.717482,5
1473870624.717455,5
1473870625.717485,5
1473870626.717441,5
1473870627.717445,5
1473870628.719435,5
1473870629.717925,5
1473870630.717809,5
1473870631.717428,5
1473870632.717493,5
1473870633.719304,5
1473870634.717445,5
1473870635.717580,5
1473870636.717684,5
1473870637.717605,5
1473870638.717447,5
1473870639.717438,5
1473870640.718575,5
1473870641.718078,5
1473870642.717564,5
1473870643.718144,5
1473870644.717702,5
1473870645.717468,5
1473870646.718743,5
1473870647.718934,5
1473870648.719237,5
1473870649.717464,5
1473870650.717486,5
1473870651.717462,5
1473870652.717453,5
1473870653.717426,5
1473870654.717451,5
1473870655.717444,5
1473870656.718553,5
1473870657.717450,5
1473870658.717449,5
1473870659.717859,5
1473870660.717823,5
1473870661.719246,5
1473870662.717487,5
1473870663.717678,5
1473870664.717452,5
1473870665.717441,5
1473870666.717474,5
1473870667.717428,5
1473870668.717459,5
1473870669.717568,5
1473870670.717478,5
1473870671.719382,5
1473870672.717463,5
1473870673.717423,5
1473870674.717587,5
1473870675.717420,5
1473870676.717491,5
1473870677.717448,5
1473870678.717463,5
1473870679.717449,5
1473870680.717485,5
1473870681.718821,5
1473870682.717468,5
1473870683.717427,5
1473870684.717462,5
1473870685.717483,5
1473870686.717638,5
1473870687.717975,5
1473870688.717432,5
1473870689.717421,5
1473870690.717439,5
1473870691.717430,5
1473870692.717408,5
1473870693.717427,5
1473870694.717425,5
1473870695.717438,5
1473870696.717575,5
1473870697.717435,5
1473870698.717439,5
1473870699.717426,5
1473870700.717422,5
1473870701.718090,5
1473870702.718714,5
1473870703.719026,5
1473870704.718444,5
1473870705.717586,5
1473870706.717454,5
1473870707.717483,5
1473870708.717881,5
1473870709.717462,5
1473870710.717442,5
1473870711.717612,5
1473870712.717533,5
1473870713.717703,5
1473870714.717423,5
1473870715.718165,5
1473870716.718284,5
1473870717.717472,5
1473870718.717996,5
1473870719.717473,5
1473870720.717460,5
1473870721.717440,5
1473870722.719011,5
1473870723.717492,5
1473870724.717447,5
1473870725.717459,5
1473870726.717482,5
1473870727.717458,5
1473870728.717487,5
1473870729.717442,5
1473870730.717454,5
1473870731.717447,5
1473870732.717493,5
1473870733.717439,5
1473870734.717616,5
1473870735.717468,5
1473870736.717482,5
1473870737.717532,5
1473870738.717415,5
1473870739.717445,5
1473870740.717464,5
1473870741.717462,5
1473870742.717525,5
1473870743.717451,5
1473870744.717462,5
1473870745.717430,5
1473870746.717418,5
1473870747.717423,5
1473870748.717437,5
1473870749.717425,5
1473870750.717423,5
1473870751.717440,5
1473870752.717430,5
1473870753.717445,5
1473870754.717485,5
1473870755.718309,5
1473870756.718472,5
1473870757.719220,5
1473870758.719428,5
1473870759.720703,5
1473870760.717460,5
1473870761.717455,5
1473870762.717427,5
1473870763.717420,5
1473870764.717445,5
1473870765.718236,5
1473870766.717453,5
1473870767.717455,5
1473870768.718017,5
1473870769.717430,5
1473870770.717453,5
1473870771.717414,5
1473870772.717474,5
1473870773.717431,5
1473870774.718184,5
1473870775.717440,5
1473870776.717448,5
1473870777.717650,5
1473870778.717415,5
1473870779.717461,5
1473870780.717575,5
1473870781.717430,5
1473870782.717445,5
1473870783.717453,5
1473870784.717458,5
1473870785.717466,5
1473870786.719075,5
1473870787.717451,5
1473870788.717435,5
1473870789.717439,5
1473870790.717434,5
1473870791.717537,5
1473870792.717434,5
1473870793.717416,5
1473870794.717451,5
1473870795.717480,5
1473870796.717441,5
1473870797.717439,5
1473870798.717421,5
1473870799.717429,5
1473870800.717413,5
1473870801.717424,5
1473870802.717456,5
1473870803.717450,5
1473870804.717439,5
1473870805.717435,5
1473870806.718179,5
1473870807.717441,5
1473870808.717491,5
1473870809.717432,5
1473870810.719643,5
1473870811.717411,5
1473870812.718972,5
1473870813.720595,5
1473870814.720860,5
1473870815.717423,5
1473870816.717446,5
1473870817.718568,5
1473870818.718841,5
1473870819.718256,5
1473870820.717451,5
1473870821.717453,5
1473870822.717427,5
1473870823.717433,5
1473870824.717415,5
1473870825.720201,5
1473870826.717429,5
1473870827.717440,5
1473870828.717428,5
1473870829.717438,5
1473870830.717444,5
1473870831.717433,5
1473870832.717444,5
1473870833.717436,5
1473870834.717425,5
1473870835.717660,5
1473870836.717431,5
1473870837.717418,5
1473870838.717466,5
1473870839.718163,5
1473870840.717431,5
1473870841.717448,5
1473870842.718789,5
1473870843.719642,5
1473870844.717448,5
1473870845.717433,5
1473870846.717469,5
1473870847.717436,5
1473870848.717453,5
1473870849.717418,5
1473870850.717449,5
1473870851.717437,5
1473870852.717407,5
1473870853.718663,5
1473870854.718986,5
1473870855.717901,5
1473870856.717427,5
1473870857.717448,5
1473870858.717447,5
1473870859.717413,5
1473870860.717435,5
1473870861.717441,5
1473870862.719080,5
1473870863.717558,5
1473870864.717450,5
1473870865.717436,5
1473870866.717801,5
1473870867.717432,5
1473870868.717423,5
1473870869.717562,5
1473870870.717431,5
1473870871.717457,5
1473870872.717427,5
1473870873.717436,5
1473870874.717468,5
1473870875.717423,5
1473870876.717465,5
1473870877.718029,5
1473870878.717425,5
1473870879.717466,5
1473870880.717470,5
1473870881.717439,5
1473870882.717471,5
1473870883.717444,5
1473870884.717488,5
1473870885.717442,5
1473870886.717440,5
1473870887.717488,5
1473870888.717477,5
1473870889.717453,5
1473870890.718061,5
1473870891.717433,5
1473870892.717531,5
1473870893.717422,5
1473870894.717427,5
1473870895.717447,5
1473870896.717423,5
1473870897.717429,5
1473870898.718230,5
1473870899.717428,5
1473870900.717416,5
1473870901.718914,5
1473870902.717956,5
1473870903.720584,5
1473870904.719446,5
1473870905.719573,5
1473870906.718993,5
1473870907.718695,5
1473870908.717446,5
1473870909.717446,5
1473870910.717448,5
1473870911.717466,5
1473870912.717431,5
1473870913.717418,5
1473870914.718233,5
1473870915.717441,5
1473870916.717852,5
1473870917.718260,5
1473870918.717408,5
1473870919.718917,5
1473870920.717795,5
1473870921.717448,5
1473870922.717437,5
1473870923.717491,5
1473870924.717441,5
1473870925.717466,5
1473870926.717456,5
1473870927.719093,5
1473870928.717464,5
1473870929.717608,5
1473870930.717422,5
1473870931.717436,5
1473870932.717422,5
1473870933.717480,5
1473870934.717444,5
1473870935.717435,5
1473870936.717429,5
1473870937.717444,5
1473870938.717442,5
1473870939.717450,5
1473870940.717421,5
1473870941.717478,5
1473870942.717701,5
1473870943.717432,5
1473870944.717420,5
1473870945.717438,5
1473870946.717528,5
1473870947.717430,5
1473870948.717432,5
1473870949.717474,5
1473870950.717448,5
1473870951.717411,5
1473870952.717823,5
1473870953.718575,5
1473870954.718363,5
1473870955.717471,5
1473870956.717435,5
1473870957.717491,5
1473870958.717438,5
1473870959.717740,5
1473870960.717436,5
1473870961.717444,5
1473870962.717453,5
1473870963.717434,5
1473870964.717423,5
1473870965.717438,5
1473870966.717533,5
1473870967.719088,5
1473870968.718932,5
1473870969.717450,5
1473870970.717453,5
1473870971.717486,5
1473870972.718800,5
1473870973.717489,5
1473870974.717432,5
1473870975.717437,5
1473870976.718151,5
1473870977.717483,5
1473870978.717545,5
1473870979.717432,5
1473870980.717481,5
1473870981.717442,5
1473870982.717482,5
1473870983.717453,5
1473870984.718116,5
1473870985.717445,5
1473870986.717463,5
1473870987.717451,5
1473870988.717982,5
1473870989.717426,5
1473870990.717424,5
1473870991.717423,5
1473870992.717633,5
1473870993.717452,5
1473870994.717477,5
1473870995.717436,5
1473870996.717857,5
1473870997.717445,5
1473870998.717440,5
1473870999.718669,5
1473871000.719087,5
1473871001.717755,5
1473871002.717448,5
1473871003.717458,5
1473871004.717890,5
1473871005.717437,5
1473871006.717442,5
1473871007.717448,5
1473871008.717637,5
1473871009.717427,5
1473871010.717433,5
1473871011.717776,5
1473871012.719135,5
1473871013.717446,5
1473871014.717473,5
1473871015.717836,5
1473871016.717439,5
1473871017.717443,5
1473871018.717448,5
1473871019.717424,5
1473871020.717540,5
1473871021.717431,5
1473871022.717416,5
1473871023.717631,5
1473871024.717429,5
1473871025.718047,5
1473871026.717408,5
1473871027.717447,5
1473871028.717449,5
1473871029.717437,5
1473871030.719319,5
1473871031.717564,5
1473871032.717422,5
1473871033.717420,5
1473871034.717430,5
1473871035.717962,5
1473871036.717438,5
1473871037.719162,5
1473871038.717400,5
1473871039.717430,5
1473871040.717409,5
1473871041.717432,5
1473871042.717437,5
1473871043.717430,5
1473871044.717450,5
1473871045.717455,5
1473871046.717434,5
1473871047.717486,5
1473871048.717423,5
1473871049.720567,5
1473871050.720433,5
1473871051.721976,5
1473871052.719040,5
1473871053.717493,5
1473871054.717448,5
1473871055.717635,5
1473871056.718319,5
1473871057.717543,5
1473871058.717430,5
1473871059.717453,5
1473871060.717439,5
1473871061.717441,5
1473871062.717471,5
1473871063.717698,5
1473871064.717710,5
1473871065.717741,5
1473871066.717414,5
1473871067.718573,5
1473871068.717492,5
1473871069.717536,5
1473871070.717450,5
1473871071.717435,5
1473871072.717440,5
1473871073.717464,5
1473871074.717426,5
1473871075.717444,5
1473871076.718126,5
1473871077.717455,5
1473871078.717460,5
1473871079.717444,5
1473871080.717455,5
1473871081.717473,5
1473871082.717484,5
1473871083.717477,5
1473871084.717472,5
1473871085.717472,5
1473871086.717479,5
1473871087.719126,5
1473871088.717553,5
1473871089.718345,5
1473871090.717450,5
1473871091.718130,5
1473871092.717632,5
1473871093.717436,5
1473871094.717458,5
1473871095.717434,5
1473871096.717853,5
1473871097.717434,5
1473871098.717530,5
1473871099.717544,5
1473871100.717620,5
1473871101.717440,5
1473871102.719413,5
1473871103.718155,5
1473871104.717701,5
1473871105.719485,5
1473871106.719063,5
1473871107.717471,5
1473871108.717466,5
1473871109.717484,5
1473871110.717455,5
1473871111.717450,5
1473871112.717455,5
1473871113.717629,5
1473871114.717426,5
1473871115.717468,5
1473871116.717445,5
1473871117.717445,5
1473871118.717446,5
1473871119.717538,5
1473871120.717418,5
1473871121.717549,5
1473871122.717427,5
1473871123.717441,5
1473871124.717413,5
1473871125.718029,5
1473871126.718944,5
1473871127.717462,5
1473871128.717431,5
1473871129.717557,5
1473871130.717431,5
1473871131.717769,5
1473871132.717428,5
1473871133.717608,5
1473871134.717457,5
1473871135.717447,5
1473871136.717486,5
1473871137.717453,5
1473871138.717446,5
1473871139.717446,5
1473871140.717445,5
1473871141.717407,5
1473871142.717425,5
1473871143.717451,5
1473871144.717436,5
1473871145.718748,5
1473871146.717434,5
1473871147.717464,5
1473871148.717415,5
1473871149.717455,5
1473871150.717440,5
1473871151.717445,5
1473871152.717429,5
1473871153.717434,5
1473871154.717433,5
1473871155.717444,5
1473871156.718015,5
1473871157.717457,5
1473871158.717756,5
1473871159.717434,5
1473871160.719742,5
1473871161.721650,5
1473871162.720005,5
1473871163.720097,5
1473871164.717446,5
1473871165.719798,5
1473871166.717472,5
1473871167.717458,5
1473871168.717408,5
1473871169.717417,5
1473871170.717469,5
1473871171.717448,5
1473871172.717433,5
1473871173.717425,5
1473871174.717429,5
1473871175.718053,5
1473871176.717451,5
1473871177.717454,5
1473871178.717470,5
1473871179.717420,5
1473871180.717466,5
1473871181.717450,5
1473871182.717427,5
1473871183.717862,5
1473871184.717431,5
1473871185.717424,5
1473871186.717425,5
1473871187.717551,5
1473871188.717436,5
1473871189.717415,5
1473871190.719081,5
1473871191.719085,5
1473871192.717426,5
1473871193.717533,5
1473871194.717452,5
1473871195.717475,5
1473871196.719848,5
1473871197.717406,5
1473871198.717493,5
1473871199.717460,5
1473871200.717677,5
1473871201.717779,5
1473871202.717430,5
1473871203.717425,5
1473871204.717433,5
1473871205.717429,5
1473871206.717422,5
1473871207.718310,5
1473871208.717796,5
1473871209.717437,5
1473871210.717439,5
1473871211.717435,5
1473871212.717803,5
1473871213.717458,5
1473871214.717538,5
1473871215.717484,5
1473871216.720347,5
1473871217.718373,5
1473871218.720167,5
1473871219.717440,5
1473871220.718583,5
1473871221.717430,5
1473871222.719669,5
1473871223.717437,5
1473871224.717440,5
1473871225.717468,5
1473871226.717685,5
1473871227.717445,5
1473871228.717994,5
1473871229.717882,5
1473871230.717423,5
1473871231.717434,5
1473871232.717442,5
1473871233.717537,5
1473871234.717451,5
1473871235.718742,5
1473871236.717460,5
1473871237.717435,5
1473871238.717643,5
1473871239.718575,5
1473871240.717462,5
1473871241.717650,5
1473871242.717935,5
1473871243.717468,5
1473871244.717463,5
1473871245.717447,5
1473871246.717456,5
1473871247.717449,5
1473871248.717440,5
1473871249.718978,5
1473871250.717476,5
1473871251.717534,5
1473871252.717444,5
1473871253.717444,5
1473871254.717465,5
1473871255.718676,5
1473871256.717453,5
1473871257.717462,5
1473871258.717449,5
1473871259.717432,5
1473871260.717480,5
1473871261.717456,5
1473871262.717424,5
1473871263.717427,5
1473871264.717430,5
1473871265.717629,5
1473871266.717452,5
1473871267.717427,5
1473871268.718641,5
1473871269.720646,5
1473871270.718661,5
1473871271.717630,5
1473871272.717420,5
1473871273.717404,5
1473871274.717754,5
1473871275.717638,5
1473871276.717869,5
1473871277.717475,5
1473871278.717424,5
1473871279.717487,5
1473871280.717425,5
1473871281.717455,5
1473871282.718904,5
1473871283.717463,5
1473871284.717434,5
1473871285.717438,5
1473871286.717463,5
1473871287.717432,5
1473871288.717440,5
1473871289.717466,5
1473871290.717476,5
1473871291.717427,5
1473871292.717420,5
1473871293.718069,5
1473871294.717555,5
1473871295.717737,5
1473871296.717537,5
1473871297.717432,5
1473871298.717428,5
1473871299.717470,5
1473871300.717420,5
1473871301.717439,5
1473871302.717434,5
1473871303.717675,5
1473871304.717425,5
1473871305.717748,5
1473871306.717461,5
1473871307.717631,5
1473871308.717409,5
1473871309.717426,5
1473871310.717463,5
1473871311.717548,5
1473871312.717447,5
1473871313.717432,5
1473871314.717429,5
1473871315.717521,5
1473871316.721789,5
1473871317.719854,5
1473871318.719967,5
1473871319.718937,5
1473871320.719068,5
1473871321.718213,5
1473871322.717587,5
1473871323.717475,5
1473871324.717476,5
1473871325.717453,5
1473871326.717446,5
1473871327.717452,5
1473871328.717427,5
1473871329.717452,5
1473871330.717417,5
1473871331.717589,5
1473871332.718737,5
1473871333.717451,5
1473871334.717449,5
1473871335.717426,5
1473871336.718613,5
1473871337.717426,5
1473871338.717464,5
1473871339.717449,5
1473871340.717478,5
1473871341.717419,5
1473871342.717526,5
1473871343.717457,5
1473871344.717455,5
1473871345.717461,5
1473871346.717419,5
1473871347.717450,5
1473871348.717421,5
1473871349.717413,5
1473871350.717551,5
1473871351.718031,5
1473871352.718530,5
1473871353.717451,5
1473871354.717449,5
1473871355.717442,5
1473871356.717486,5
1473871357.717438,5
1473871358.717434,5
1473871359.717436,5
1473871360.719344,5
1473871361.718277,5
1473871362.718784,5
1473871363.719530,5
1473871364.718675,5
1473871365.718076,5
1473871366.717417,5
1473871367.717446,5
1473871368.717420,5
1473871369.717428,5
1473871370.717550,5
1473871371.717418,5
1473871372.717412,5
1473871373.717806,5
1473871374.717419,5
1473871375.717439,5
1473871376.717425,5
1473871377.717420,5
1473871378.717444,5
1473871379.717799,5
1473871380.717641,5
1473871381.717458,5
1473871382.717442,5
1473871383.717413,5
1473871384.717415,5
1473871385.717672,5
1473871386.717482,5
1473871387.717438,5
1473871388.717434,5
1473871389.717465,5
1473871390.717428,5
1473871391.717442,5
1473871392.717450,5
1473871393.717451,5
1473871394.717445,5
1473871395.717423,5
1473871396.717534,5
1473871397.717426,5
1473871398.717454,5
1473871399.717445,5
1473871400.717842,5
1473871401.717448,5
1473871402.717427,5
1473871403.717451,5
1473871404.717415,5
1473871405.717430,5
1473871406.719291,5
1473871407.717443,5
1473871408.717442,5
1473871409.717439,5
1473871410.717421,5
1473871411.717426,5
1473871412.717460,5
1473871413.717432,5
1473871414.718758,5
1473871415.717429,5
1473871416.717438,5
1473871417.717469,5
1473871418.717430,5
1473871419.717412,5
1473871420.717693,5
1473871421.720207,5
1473871422.721375,5
1473871423.717432,5
1473871424.717450,5
1473871425.717465,5
1473871426.717416,5
1473871427.718672,5
1473871428.717439,5
1473871429.717464,5
1473871430.717415,5
1473871431.717441,5
1473871432.718644,5
1473871433.717699,5
1473871434.717423,5
1473871435.717449,5
1473871436.717441,5
1473871437.717467,5
1473871438.717483,5
1473871439.717434,5
1473871440.717462,5
1473871441.717432,5
1473871442.717439,5
1473871443.717431,5
1473871444.718801,5
1473871445.718086,5
1473871446.717449,5
1473871447.717426,5
1473871448.717424,5
1473871449.717619,5
1473871450.717433,5
1473871451.717427,5
1473871452.717459,5
1473871453.717445,5
1473871454.717755,5
1473871455.717436,5
1473871456.717445,5
1473871457.717428,5
1473871458.717461,5
1473871459.717440,5
1473871460.717983,5
1473871461.717466,5
1473871462.717526,5
1473871463.717444,5
1473871464.722487,5
1473871465.720055,5
1473871466.719383,5
1473871467.719607,5
1473871468.719842,5
1473871469.720256,5
1473871470.717451,5
1473871471.717419,5
1473871472.717432,5
1473871473.717437,5
1473871474.717486,5
1473871475.717825,5
1473871476.717458,5
1473871477.717424,5
1473871478.717433,5
1473871479.717437,5
1473871480.717734,5
1473871481.717454,5
1473871482.717417,5
1473871483.717418,5
1473871484.717460,5
1473871485.717462,5
1473871486.717428,5
1473871487.717454,5
1473871488.717424,5
1473871489.717434,5
1473871490.717455,5
1473871491.718928,5
1473871492.717533,5
1473871493.717441,5
1473871494.717456,5
1473871495.717421,5
1473871496.717859,5
1473871497.717461,5
1473871498.717446,5
1473871499.717427,5
1473871500.717522,5
1473871501.717435,5
1473871502.717447,5
1473871503.717428,5
1473871504.717453,5
1473871505.717449,5
1473871506.717451,5
1473871507.718312,5
1473871508.717445,5
1473871509.717447,5
1473871510.717455,5
1473871511.717771,5
1473871512.717967,5
1473871513.719798,5
1473871514.718457,5
1473871515.720211,5
1473871516.717446,5
1473871517.717442,5
1473871518.718366,5
1473871519.717463,5
1473871520.717466,5
1473871521.717469,5
1473871522.717443,5
1473871523.717449,5
1473871524.717460,5
1473871525.717436,5
1473871526.717423,5
1473871527.717418,5
1473871528.717586,5
1473871529.717413,5
1473871530.717443,5
1473871531.717432,5
1473871532.717445,5
1473871533.717428,5
1473871534.717676,5
1473871535.717406,5
1473871536.717416,5
1473871537.717428,5
1473871538.717905,5
1473871539.718012,5
1473871540.717452,5
1473871541.717435,5
1473871542.717445,5
1473871543.717464,5
1473871544.717461,5
1473871545.717426,5
1473871546.717454,5
1473871547.717472,5
1473871548.717454,5
1473871549.717433,5
1473871550.717422,5
1473871551.717429,5
1473871552.717444,5
1473871553.717774,5
1473871554.718546,5
1473871555.717423,5
1473871556.717447,5
1473871557.717472,5
1473871558.717601,5
1473871559.717404,5
1473871560.718988,5
1473871561.717414,5
1473871562.717876,5
1473871563.717412,5
1473871564.718310,5
1473871565.721065,5
1473871566.718018,5
1473871567.720626,5
1473871568.717461,5
1473871569.717994,5
1473871570.717472,5
1473871571.717429,5
1473871572.717471,5
1473871573.717452,5
1473871574.718561,5
1473871575.717904,5
1473871576.717464,5
1473871577.717645,5
1473871578.717450,5
1473871579.717727,5
1473871580.717481,5
1473871581.717462,5
1473871582.717429,5
1473871583.719308,5
1473871584.717447,5
1473871585.717427,5
1473871586.717426,5
1473871587.717424,5
1473871588.717431,5
1473871589.718907,5
1473871590.717450,5
1473871591.717538,5
1473871592.717434,5
1473871593.717455,5
1473871594.717432,5
1473871595.717430,5
1473871596.717847,5
1473871597.717434,5
1473871598.717442,5
1473871599.717414,5
1473871600.717435,5
1473871601.717445,5
1473871602.717473,5
1473871603.717443,5
1473871604.717494,5
1473871605.719365,5
1473871606.717530,5
1473871607.717420,5
1473871608.717441,5
1473871609.717640,5
1473871610.717449,5
1473871611.717443,5
1473871612.717439,5
1473871613.717423,5
1473871614.717665,5
1473871615.717461,5
1473871616.717759,5
1473871617.717408,5
1473871618.718790,5
1473871619.719291,5
1473871620.718484,5
1473871621.720678,5
1473871622.720586,5
1473871623.721615,5
1473871624.717417,5
1473871625.717469,5
1473871626.719183,5
1473871627.717435,5
1473871628.717429,5
1473871629.717435,5
1473871630.717653,5
1473871631.717624,5
1473871632.719528,5
1473871633.717483,5
1473871634.717419,5
1473871635.717569,5
1473871636.718873,5
1473871637.717464,5
1473871638.719011,5
1473871639.717425,5
1473871640.717446,5
1473871641.717432,5
1473871642.717882,5
1473871643.717478,5
1473871644.717436,5
1473871645.717569,5
1473871646.717595,5
1473871647.717464,5
1473871648.718802,5
1473871649.718022,5
1473871650.717609,5
1473871651.717465,5
1473871652.717457,5
1473871653.717452,5
1473871654.717470,5
1473871655.717433,5
1473871656.717481,5
1473871657.718138,5
1473871658.717898,5
1473871659.717470,5
1473871660.717490,5
1473871661.717449,5
1473871662.717623,5
1473871663.717741,5
1473871664.717439,5
1473871665.717458,5
1473871666.717865,5
1473871667.717431,5
1473871668.717456,5
1473871669.719699,5
1473871670.717828,5
1473871671.718933,5
1473871672.719241,5
1473871673.718610,5
1473871674.719142,5
1473871675.717465,5
1473871676.717430,5
1473871677.717438,5
1473871678.718208,5
1473871679.717455,5
1473871680.717469,5
1473871681.717431,5
1473871682.717431,5
1473871683.717548,5
1473871684.717759,5
1473871685.717439,5
1473871686.717460,5
1473871687.718382,5
1473871688.718328,5
1473871689.717485,5
1473871690.717630,5
1473871691.717435,5
1473871692.718211,5
1473871693.717455,5
1473871694.717423,5
1473871695.717555,5
1473871696.717455,5
1473871697.717450,5
1473871698.717424,5
1473871699.717438,5
1473871700.717483,5
1473871701.717475,5
1473871702.717451,5
1473871703.717435,5
1473871704.717457,5
1473871705.718335,5
1473871706.717476,5
1473871707.717476,5
1473871708.717465,5
1473871709.717563,5
1473871710.717416,5
1473871711.717475,5
1473871712.717429,5
1473871713.717474,5
1473871714.719679,5
1473871715.717462,5
1473871716.717412,5
1473871717.717468,5
1473871718.717439,5
1473871719.718388,5
1473871720.717637,5
1473871721.717922,5
1473871722.717432,5
1473871723.718121,5
1473871724.719763,5
1473871725.717430,5
1473871726.717411,5
1473871727.717491,5
1473871728.717419,5
1473871729.717450,5
1473871730.717431,5
1473871731.718157,5
1473871732.719443,5
1473871733.717468,5
1473871734.717442,5
1473871735.718246,5
1473871736.717846,5
1473871737.717422,5
1473871738.717874,5
1473871739.718236,5
1473871740.717431,5
