Epoch Time (s),VP State,Steering Control Mode,Thrust Control Mode,Control Plan State,Alarm ID,Alarm Message,Alarm State,Event ID,Event Message
1473954491.408661,5,3,3,1,,,,,
1473954492.409252,5,3,3,1,,,,,
1473954493.408530,5,3,3,1,,,,,
1473954494.409513,5,3,3,1,,,,,
1473954495.408614,5,3,3,1,,,,,
1473954496.409838,5,3,3,1,,,,,
1473954497.408554,5,3,3,1,,,,,
1473954498.410846,5,3,3,1,,,,,
1473954499.408552,5,3,3,1,,,,,
1473954500.409249,5,3,3,1,,,,,
1473954501.408543,5,3,3,1,,,,,
1473954502.408536,5,3,3,1,,,,,
1473954503.408532,5,3,3,1,,,,,
1473954504.408813,5,3,3,1,,,,,
1473954505.408565,5,3,3,1,,,,,
1473954506.408539,5,3,3,1,,,,,
1473954507.410575,5,3,3,1,,,,,
1473954508.408532,5,3,3,1,,,,,
1473954509.408891,5,3,3,1,,,,,
1473954510.408550,5,3,3,1,,,,,
1473954511.408540,5,3,3,1,,,,,
1473954512.409471,5,3,3,1,,,,,
1473954513.408531,5,3,3,1,,,,,
1473954514.409230,5,3,3,1,,,,,
1473954515.408845,5,3,3,1,,,,,
1473954516.409423,5,3,3,1,,,,,
1473954517.408532,5,3,3,1,,,,,
1473954518.408543,5,3,3,1,,,,,
1473954519.408548,5,3,3,1,,,,,
1473954520.078903,5,3,3,1,,,,,
1473954520.410571,5,3,3,1,,,,,
1473954521.408536,5,3,3,1,,,,,
1473954522.408722,5,3,3,1,,,,,
1473954523.408532,5,3,3,1,,,,,
1473954524.408533,5,3,3,1,,,,,
1473954525.408545,5,3,3,1,,,,,
1473954526.408547,5,3,3,1,,,,,
1473954527.408545,5,3,3,1,,,,,
1473954528.408532,5,3,3,1,,,,,
1473954529.408527,5,3,3,1,,,,,
1473954530.408653,5,3,3,1,,,,,
1473954531.409486,5,3,3,1,,,,,
1473954532.408553,5,3,3,1,,,,,
1473954533.409059,5,3,3,1,,,,,
1473954534.409531,5,3,3,1,,,,,
1473954535.411062,5,3,3,1,,,,,
1473954536.408666,5,3,3,1,,,,,
1473954537.408560,5,3,3,1,,,,,
1473954538.408552,5,3,3,1,,,,,
1473954539.408549,5,3,3,1,,,,,
1473954540.410255,5,3,3,1,,,,,
1473954541.408547,5,3,3,1,,,,,
1473954542.409759,5,3,3,1,,,,,
1473954543.408540,5,3,3,1,,,,,
1473954544.408528,5,3,3,1,,,,,
1473954545.410284,5,3,3,1,,,,,
1473954546.408537,5,3,3,1,,,,,
1473954547.411531,5,3,3,1,,,,,
1473954548.410692,5,3,3,1,,,,,
1473954549.408901,5,3,3,1,,,,,
1473954550.410140,5,3,3,1,,,,,
1473954551.408546,5,3,3,1,,,,,
1473954552.408537,5,3,3,1,,,,,
1473954553.408582,5,3,3,1,,,,,
1473954554.408540,5,3,3,1,,,,,
1473954555.409121,5,3,3,1,,,,,
1473954556.409259,5,3,3,1,,,,,
1473954557.408552,5,3,3,1,,,,,
1473954558.408534,5,3,3,1,,,,,
1473954559.409187,5,3,3,1,,,,,
1473954560.408531,5,3,3,1,,,,,
1473954561.408540,5,3,3,1,,,,,
1473954562.408587,5,3,3,1,,,,,
1473954563.091648,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473954563.176891,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473954563.409112,5,3,3,1,,,,,
1473954564.409305,5,3,3,1,,,,,
1473954565.408970,5,3,3,1,,,,,
1473954566.408547,5,3,3,1,,,,,
1473954567.409668,5,3,3,1,,,,,
1473954568.408682,5,3,3,1,,,,,
1473954569.408747,5,3,3,1,,,,,
1473954570.408534,5,3,3,1,,,,,
1473954571.409471,5,3,3,1,,,,,
1473954572.408532,5,3,3,1,,,,,
1473954573.409229,5,3,3,1,,,,,
1473954574.408621,5,3,3,1,,,,,
1473954575.409280,5,3,3,1,,,,,
1473954576.408537,5,3,3,1,,,,,
1473954577.408619,5,3,3,1,,,,,
1473954578.408531,5,3,3,1,,,,,
1473954579.409311,5,3,3,1,,,,,
1473954580.408536,5,3,3,1,,,,,
1473954581.408554,5,3,3,1,,,,,
1473954582.408544,5,3,3,1,,,,,
1473954583.410401,5,3,3,1,,,,,
1473954584.408638,5,3,3,1,,,,,
1473954585.130087,5,3,3,1,,,,,
1473954585.408533,5,3,3,1,,,,,
1473954586.408532,5,3,3,1,,,,,
1473954587.408956,5,3,3,1,,,,,
1473954588.408545,5,3,3,1,,,,,
1473954589.411830,5,3,3,1,,,,,
1473954590.409672,5,3,3,1,,,,,
1473954591.411345,5,3,3,1,,,,,
1473954592.408528,5,3,3,1,,,,,
1473954593.408536,5,3,3,1,,,,,
1473954594.408549,5,3,3,1,,,,,
1473954595.409656,5,3,3,1,,,,,
1473954596.408537,5,3,3,1,,,,,
1473954597.408974,5,3,3,1,,,,,
1473954598.408531,5,3,3,1,,,,,
1473954599.408569,5,3,3,1,,,,,
1473954600.409511,5,3,3,1,,,,,
1473954601.408630,5,3,3,1,,,,,
1473954602.408531,5,3,3,1,,,,,
1473954603.408530,5,3,3,1,,,,,
1473954604.408539,5,3,3,1,,,,,
1473954605.408550,5,3,3,1,,,,,
1473954606.409609,5,3,3,1,,,,,
1473954607.408809,5,3,3,1,,,,,
1473954608.408537,5,3,3,1,,,,,
1473954609.408539,5,3,3,1,,,,,
1473954610.408532,5,3,3,1,,,,,
1473954611.408539,5,3,3,1,,,,,
1473954612.408572,5,3,3,1,,,,,
1473954613.408532,5,3,3,1,,,,,
1473954614.408537,5,3,3,1,,,,,
1473954615.408545,5,3,3,1,,,,,
1473954616.408557,5,3,3,1,,,,,
1473954617.409821,5,3,3,1,,,,,
1473954618.408554,5,3,3,1,,,,,
1473954619.408549,5,3,3,1,,,,,
1473954620.408553,5,3,3,1,,,,,
1473954621.408577,5,3,3,1,,,,,
1473954622.408540,5,3,3,1,,,,,
1473954623.408537,5,3,3,1,,,,,
1473954624.408533,5,3,3,1,,,,,
1473954625.408553,5,3,3,1,,,,,
1473954626.408759,5,3,3,1,,,,,
1473954627.408615,5,3,3,1,,,,,
1473954628.408703,5,3,3,1,,,,,
1473954629.408543,5,3,3,1,,,,,
1473954630.409298,5,3,3,1,,,,,
1473954631.409273,5,3,3,1,,,,,
1473954632.410458,5,3,3,1,,,,,
1473954633.073405,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473954633.136413,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473954633.408677,5,3,3,1,,,,,
1473954634.408534,5,3,3,1,,,,,
1473954635.410099,5,3,3,1,,,,,
1473954636.409327,5,3,3,1,,,,,
1473954637.408596,5,3,3,1,,,,,
1473954638.408575,5,3,3,1,,,,,
1473954639.408818,5,3,3,1,,,,,
1473954640.075556,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473954640.330733,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473954640.409574,5,3,3,1,,,,,
1473954641.408618,5,3,3,1,,,,,
1473954642.408548,5,3,3,1,,,,,
1473954643.408534,5,3,3,1,,,,,
1473954644.408569,5,3,3,1,,,,,
1473954645.408541,5,3,3,1,,,,,
1473954646.408532,5,3,3,1,,,,,
1473954647.409761,5,3,3,1,,,,,
1473954648.408597,5,3,3,1,,,,,
1473954649.408978,5,3,3,1,,,,,
1473954650.408534,5,3,3,1,,,,,
1473954651.412651,5,3,3,1,,,,,
1473954652.408722,5,3,3,1,,,,,
1473954653.408534,5,3,3,1,,,,,
1473954654.411182,5,3,3,1,,,,,
1473954655.408555,5,3,3,1,,,,,
1473954656.408540,5,3,3,1,,,,,
1473954657.408608,5,3,3,1,,,,,
1473954658.408548,5,3,3,1,,,,,
1473954659.408563,5,3,3,1,,,,,
1473954660.408859,5,3,3,1,,,,,
1473954661.411412,5,3,3,1,,,,,
1473954662.408534,5,3,3,1,,,,,
1473954663.408537,5,3,3,1,,,,,
1473954664.411613,5,3,3,1,,,,,
1473954665.408544,5,3,3,1,,,,,
1473954666.409493,5,3,3,1,,,,,
1473954667.408530,5,3,3,1,,,,,
1473954668.408663,5,3,3,1,,,,,
1473954669.408541,5,3,3,1,,,,,
1473954670.409091,5,3,3,1,,,,,
1473954671.408668,5,3,3,1,,,,,
1473954672.408552,5,3,3,1,,,,,
1473954673.409020,5,3,3,1,,,,,
1473954674.409328,5,3,3,1,,,,,
1473954675.410746,5,3,3,1,,,,,
1473954676.408534,5,3,3,1,,,,,
1473954677.408712,5,3,3,1,,,,,
1473954678.408540,5,3,3,1,,,,,
1473954679.408560,5,3,3,1,,,,,
1473954680.408562,5,3,3,1,,,,,
1473954681.408536,5,3,3,1,,,,,
1473954682.408935,5,3,3,1,,,,,
1473954683.408897,5,3,3,1,,,,,
1473954684.409647,5,3,3,1,,,,,
1473954685.409374,5,3,3,1,,,,,
1473954686.408541,5,3,3,1,,,,,
1473954687.408531,5,3,3,1,,,,,
1473954688.409101,5,3,3,1,,,,,
1473954689.408545,5,3,3,1,,,,,
1473954690.409262,5,3,3,1,,,,,
1473954691.408545,5,3,3,1,,,,,
1473954692.408550,5,3,3,1,,,,,
1473954693.408910,5,3,3,1,,,,,
1473954694.408548,5,3,3,1,,,,,
1473954695.408543,5,3,3,1,,,,,
1473954696.408543,5,3,3,1,,,,,
1473954697.408535,5,3,3,1,,,,,
1473954698.408533,5,3,3,1,,,,,
1473954699.408531,5,3,3,1,,,,,
1473954700.408548,5,3,3,1,,,,,
1473954701.410137,5,3,3,1,,,,,
1473954702.409203,5,3,3,1,,,,,
1473954703.408547,5,3,3,1,,,,,
1473954704.408533,5,3,3,1,,,,,
1473954705.408833,5,3,3,1,,,,,
1473954706.408580,5,3,3,1,,,,,
1473954707.408534,5,3,3,1,,,,,
1473954708.408574,5,3,3,1,,,,,
1473954709.408548,5,3,3,1,,,,,
1473954710.408541,5,3,3,1,,,,,
1473954711.408530,5,3,3,1,,,,,
1473954712.410072,5,3,3,1,,,,,
1473954713.408529,5,3,3,1,,,,,
1473954714.408532,5,3,3,1,,,,,
1473954715.408548,5,3,3,1,,,,,
1473954716.408539,5,3,3,1,,,,,
1473954717.408539,5,3,3,1,,,,,
1473954718.408947,5,3,3,1,,,,,
1473954719.408533,5,3,3,1,,,,,
1473954720.408815,5,3,3,1,,,,,
1473954721.408533,5,3,3,1,,,,,
1473954722.408534,5,3,3,1,,,,,
1473954723.409306,5,3,3,1,,,,,
1473954724.410648,5,3,3,1,,,,,
1473954725.408648,5,3,3,1,,,,,
1473954726.411159,5,3,3,1,,,,,
1473954727.408543,5,3,3,1,,,,,
1473954728.408673,5,3,3,1,,,,,
1473954729.409955,5,3,3,1,,,,,
1473954730.408531,5,3,3,1,,,,,
1473954731.408534,5,3,3,1,,,,,
1473954732.408534,5,3,3,1,,,,,
1473954733.408672,5,3,3,1,,,,,
1473954734.408533,5,3,3,1,,,,,
1473954735.408529,5,3,3,1,,,,,
1473954736.409861,5,3,3,1,,,,,
1473954737.408708,5,3,3,1,,,,,
1473954738.408549,5,3,3,1,,,,,
1473954739.408542,5,3,3,1,,,,,
1473954740.409692,5,3,3,1,,,,,
1473954741.410747,5,3,3,1,,,,,
1473954742.408711,5,3,3,1,,,,,
1473954743.408549,5,3,3,1,,,,,
1473954744.408576,5,3,3,1,,,,,
1473954745.408530,5,3,3,1,,,,,
1473954746.408539,5,3,3,1,,,,,
1473954747.408532,5,3,3,1,,,,,
1473954748.408529,5,3,3,1,,,,,
1473954749.408557,5,3,3,1,,,,,
1473954750.408535,5,3,3,1,,,,,
1473954751.408541,5,3,3,1,,,,,
1473954752.408532,5,3,3,1,,,,,
1473954753.408545,5,3,3,1,,,,,
1473954754.408536,5,3,3,1,,,,,
1473954755.408915,5,3,3,1,,,,,
1473954756.408845,5,3,3,1,,,,,
1473954757.408533,5,3,3,1,,,,,
1473954758.408529,5,3,3,1,,,,,
1473954759.408534,5,3,3,1,,,,,
1473954760.408532,5,3,3,1,,,,,
1473954761.408534,5,3,3,1,,,,,
1473954762.408546,5,3,3,1,,,,,
1473954763.408567,5,3,3,1,,,,,
1473954764.408533,5,3,3,1,,,,,
1473954765.408533,5,3,3,1,,,,,
1473954766.414135,5,3,3,1,,,,,
1473954767.409058,5,3,3,1,,,,,
1473954768.410279,5,3,3,1,,,,,
1473954769.410862,5,3,3,1,,,,,
1473954770.410399,5,3,3,1,,,,,
1473954771.408538,5,3,3,1,,,,,
1473954772.408543,5,3,3,1,,,,,
1473954773.408531,5,3,3,1,,,,,
1473954774.408546,5,3,3,1,,,,,
1473954775.408545,5,3,3,1,,,,,
1473954776.410020,5,3,3,1,,,,,
1473954777.408699,5,3,3,1,,,,,
1473954778.409079,5,3,3,1,,,,,
1473954779.408546,5,3,3,1,,,,,
1473954780.409187,5,3,3,1,,,,,
1473954781.409158,5,3,3,1,,,,,
1473954782.408542,5,3,3,1,,,,,
1473954783.408533,5,3,3,1,,,,,
1473954784.409095,5,3,3,1,,,,,
1473954785.408532,5,3,3,1,,,,,
1473954786.408533,5,3,3,1,,,,,
1473954787.408540,5,3,3,1,,,,,
1473954788.408541,5,3,3,1,,,,,
1473954789.408533,5,3,3,1,,,,,
1473954790.408530,5,3,3,1,,,,,
1473954791.408546,5,3,3,1,,,,,
1473954792.408530,5,3,3,1,,,,,
1473954793.408568,5,3,3,1,,,,,
1473954794.409590,5,3,3,1,,,,,
1473954795.409722,5,3,3,1,,,,,
1473954796.408530,5,3,3,1,,,,,
1473954797.408535,5,3,3,1,,,,,
1473954798.408545,5,3,3,1,,,,,
1473954799.408530,5,3,3,1,,,,,
1473954800.409206,5,3,3,1,,,,,
1473954801.408550,5,3,3,1,,,,,
1473954802.408846,5,3,3,1,,,,,
1473954803.408729,5,3,3,1,,,,,
1473954804.408546,5,3,3,1,,,,,
1473954805.408541,5,3,3,1,,,,,
1473954806.408540,5,3,3,1,,,,,
1473954807.409736,5,3,3,1,,,,,
1473954808.411953,5,3,3,1,,,,,
1473954809.411170,5,3,3,1,,,,,
1473954810.408830,5,3,3,1,,,,,
1473954811.408558,5,3,3,1,,,,,
1473954812.408549,5,3,3,1,,,,,
1473954813.408533,5,3,3,1,,,,,
1473954814.408533,5,3,3,1,,,,,
1473954815.408558,5,3,3,1,,,,,
1473954816.409067,5,3,3,1,,,,,
1473954817.409312,5,3,3,1,,,,,
1473954818.408535,5,3,3,1,,,,,
1473954819.408546,5,3,3,1,,,,,
1473954820.408530,5,3,3,1,,,,,
1473954821.408538,5,3,3,1,,,,,
1473954822.409256,5,3,3,1,,,,,
1473954823.410765,5,3,3,1,,,,,
1473954824.408969,5,3,3,1,,,,,
1473954825.408526,5,3,3,1,,,,,
1473954826.408558,5,3,3,1,,,,,
1473954827.409331,5,3,3,1,,,,,
1473954828.408543,5,3,3,1,,,,,
1473954829.410005,5,3,3,1,,,,,
1473954830.408532,5,3,3,1,,,,,
1473954831.408537,5,3,3,1,,,,,
1473954832.409071,5,3,3,1,,,,,
1473954833.408546,5,3,3,1,,,,,
1473954834.408541,5,3,3,1,,,,,
1473954835.408531,5,3,3,1,,,,,
1473954836.408539,5,3,3,1,,,,,
1473954837.408545,5,3,3,1,,,,,
1473954838.408541,5,3,3,1,,,,,
1473954839.408872,5,3,3,1,,,,,
1473954840.408534,5,3,3,1,,,,,
1473954841.408534,5,3,3,1,,,,,
1473954842.409504,5,3,3,1,,,,,
1473954843.408541,5,3,3,1,,,,,
1473954844.408543,5,3,3,1,,,,,
1473954845.408613,5,3,3,1,,,,,
1473954846.409306,5,3,3,1,,,,,
1473954847.408548,5,3,3,1,,,,,
1473954848.410556,5,3,3,1,,,,,
1473954849.408529,5,3,3,1,,,,,
1473954850.408685,5,3,3,1,,,,,
1473954851.408531,5,3,3,1,,,,,
1473954852.408541,5,3,3,1,,,,,
1473954853.408542,5,3,3,1,,,,,
1473954854.408533,5,3,3,1,,,,,
1473954855.408641,5,3,3,1,,,,,
1473954856.410801,5,3,3,1,,,,,
1473954857.408528,5,3,3,1,,,,,
1473954858.409024,5,3,3,1,,,,,
1473954859.410604,5,3,3,1,,,,,
1473954860.408542,5,3,3,1,,,,,
1473954861.408545,5,3,3,1,,,,,
1473954862.408631,5,3,3,1,,,,,
1473954863.408547,5,3,3,1,,,,,
1473954864.408534,5,3,3,1,,,,,
1473954865.408607,5,3,3,1,,,,,
1473954866.408537,5,3,3,1,,,,,
1473954867.408537,5,3,3,1,,,,,
1473954868.408533,5,3,3,1,,,,,
1473954869.408547,5,3,3,1,,,,,
1473954870.408538,5,3,3,1,,,,,
1473954871.408550,5,3,3,1,,,,,
1473954872.408545,5,3,3,1,,,,,
1473954873.408598,5,3,3,1,,,,,
1473954874.408957,5,3,3,1,,,,,
1473954875.408735,5,3,3,1,,,,,
1473954876.408539,5,3,3,1,,,,,
1473954877.408543,5,3,3,1,,,,,
1473954878.408576,5,3,3,1,,,,,
1473954879.408537,5,3,3,1,,,,,
1473954880.409505,5,3,3,1,,,,,
1473954881.408531,5,3,3,1,,,,,
1473954882.409519,5,3,3,1,,,,,
1473954883.408545,5,3,3,1,,,,,
1473954884.408532,5,3,3,1,,,,,
1473954885.130497,5,3,3,1,,,,,
1473954885.408549,5,3,3,1,,,,,
1473954886.410740,5,3,3,1,,,,,
1473954887.408536,5,3,3,1,,,,,
1473954888.408533,5,3,3,1,,,,,
1473954889.409121,5,3,3,1,,,,,
1473954890.408533,5,3,3,1,,,,,
1473954891.409041,5,3,3,1,,,,,
1473954892.408960,5,3,3,1,,,,,
1473954893.408732,5,3,3,1,,,,,
1473954894.408544,5,3,3,1,,,,,
1473954895.408951,5,3,3,1,,,,,
1473954896.408647,5,3,3,1,,,,,
1473954897.408557,5,3,3,1,,,,,
1473954898.409295,5,3,3,1,,,,,
1473954899.411966,5,3,3,1,,,,,
1473954900.409834,5,3,3,1,,,,,
1473954901.408945,5,3,3,1,,,,,
1473954902.408544,5,3,3,1,,,,,
1473954903.408531,5,3,3,1,,,,,
1473954904.408549,5,3,3,1,,,,,
1473954905.409941,5,3,3,1,,,,,
1473954906.409587,5,3,3,1,,,,,
1473954907.408604,5,3,3,1,,,,,
1473954908.408874,5,3,3,1,,,,,
1473954909.408537,5,3,3,1,,,,,
1473954910.408914,5,3,3,1,,,,,
1473954911.408540,5,3,3,1,,,,,
1473954912.408610,5,3,3,1,,,,,
1473954913.408850,5,3,3,1,,,,,
1473954914.409896,5,3,3,1,,,,,
1473954915.410043,5,3,3,1,,,,,
1473954916.408591,5,3,3,1,,,,,
1473954917.408537,5,3,3,1,,,,,
1473954918.408739,5,3,3,1,,,,,
1473954919.408556,5,3,3,1,,,,,
1473954920.408536,5,3,3,1,,,,,
1473954921.408888,5,3,3,1,,,,,
1473954922.408542,5,3,3,1,,,,,
1473954923.408539,5,3,3,1,,,,,
1473954924.408647,5,3,3,1,,,,,
1473954925.408534,5,3,3,1,,,,,
1473954926.408545,5,3,3,1,,,,,
1473954927.409031,5,3,3,1,,,,,
1473954928.408951,5,3,3,1,,,,,
1473954929.408539,5,3,3,1,,,,,
1473954930.408600,5,3,3,1,,,,,
1473954931.408557,5,3,3,1,,,,,
1473954932.408620,5,3,3,1,,,,,
1473954933.408559,5,3,3,1,,,,,
1473954934.408534,5,3,3,1,,,,,
1473954935.411335,5,3,3,1,,,,,
1473954936.408654,5,3,3,1,,,,,
1473954937.408533,5,3,3,1,,,,,
1473954938.408535,5,3,3,1,,,,,
1473954939.408536,5,3,3,1,,,,,
1473954940.408560,5,3,3,1,,,,,
1473954941.411750,5,3,3,1,,,,,
1473954942.408828,5,3,3,1,,,,,
1473954943.408533,5,3,3,1,,,,,
1473954944.408543,5,3,3,1,,,,,
1473954945.408529,5,3,3,1,,,,,
1473954946.410319,5,3,3,1,,,,,
1473954947.408988,5,3,3,1,,,,,
1473954948.409127,5,3,3,1,,,,,
1473954949.410303,5,3,3,1,,,,,
1473954950.408540,5,3,3,1,,,,,
1473954951.408534,5,3,3,1,,,,,
1473954952.409508,5,3,3,1,,,,,
1473954953.408961,5,3,3,1,,,,,
1473954954.408537,5,3,3,1,,,,,
1473954955.408530,5,3,3,1,,,,,
1473954956.408546,5,3,3,1,,,,,
1473954957.409768,5,3,3,1,,,,,
1473954958.408539,5,3,3,1,,,,,
1473954959.410829,5,3,3,1,,,,,
1473954960.408534,5,3,3,1,,,,,
1473954961.408537,5,3,3,1,,,,,
1473954962.408538,5,3,3,1,,,,,
1473954963.409020,5,3,3,1,,,,,
1473954964.408536,5,3,3,1,,,,,
1473954965.408900,5,3,3,1,,,,,
1473954966.408534,5,3,3,1,,,,,
1473954967.408530,5,3,3,1,,,,,
1473954968.408539,5,3,3,1,,,,,
1473954969.409237,5,3,3,1,,,,,
1473954970.410969,5,3,3,1,,,,,
1473954971.408535,5,3,3,1,,,,,
1473954972.408536,5,3,3,1,,,,,
1473954973.408545,5,3,3,1,,,,,
1473954974.408542,5,3,3,1,,,,,
1473954975.408537,5,3,3,1,,,,,
1473954976.408550,5,3,3,1,,,,,
1473954977.408538,5,3,3,1,,,,,
1473954978.408539,5,3,3,1,,,,,
1473954979.408764,5,3,3,1,,,,,
1473954980.408698,5,3,3,1,,,,,
1473954981.408539,5,3,3,1,,,,,
1473954982.408765,5,3,3,1,,,,,
1473954983.408555,5,3,3,1,,,,,
1473954984.408539,5,3,3,1,,,,,
1473954985.408526,5,3,3,1,,,,,
1473954986.409888,5,3,3,1,,,,,
1473954987.408554,5,3,3,1,,,,,
1473954988.408541,5,3,3,1,,,,,
1473954989.408543,5,3,3,1,,,,,
1473954990.410651,5,3,3,1,,,,,
1473954991.408539,5,3,3,1,,,,,
1473954992.408714,5,3,3,1,,,,,
1473954993.408670,5,3,3,1,,,,,
1473954994.409120,5,3,3,1,,,,,
1473954995.408752,5,3,3,1,,,,,
1473954996.408533,5,3,3,1,,,,,
1473954997.410232,5,3,3,1,,,,,
1473954998.410850,5,3,3,1,,,,,
1473954999.408675,5,3,3,1,,,,,
1473955000.408530,5,3,3,1,,,,,
1473955001.408593,5,3,3,1,,,,,
1473955002.408575,5,3,3,1,,,,,
1473955003.408537,5,3,3,1,,,,,
1473955004.408549,5,3,3,1,,,,,
1473955005.408537,5,3,3,1,,,,,
1473955006.408531,5,3,3,1,,,,,
1473955007.408533,5,3,3,1,,,,,
1473955008.408550,5,3,3,1,,,,,
1473955009.408535,5,3,3,1,,,,,
1473955010.408939,5,3,3,1,,,,,
1473955011.408545,5,3,3,1,,,,,
1473955012.410575,5,3,3,1,,,,,
1473955013.408611,5,3,3,1,,,,,
1473955014.408560,5,3,3,1,,,,,
1473955015.409555,5,3,3,1,,,,,
1473955016.408636,5,3,3,1,,,,,
1473955017.410294,5,3,3,1,,,,,
1473955018.408723,5,3,3,1,,,,,
1473955019.408550,5,3,3,1,,,,,
1473955020.408536,5,3,3,1,,,,,
1473955021.409084,5,3,3,1,,,,,
1473955022.409963,5,3,3,1,,,,,
1473955023.408699,5,3,3,1,,,,,
1473955024.408551,5,3,3,1,,,,,
1473955025.408532,5,3,3,1,,,,,
1473955026.408532,5,3,3,1,,,,,
1473955027.408581,5,3,3,1,,,,,
1473955028.408533,5,3,3,1,,,,,
1473955029.408544,5,3,3,1,,,,,
1473955030.408982,5,3,3,1,,,,,
1473955031.408615,5,3,3,1,,,,,
1473955032.408993,5,3,3,1,,,,,
1473955033.408532,5,3,3,1,,,,,
1473955034.409489,5,3,3,1,,,,,
1473955035.408963,5,3,3,1,,,,,
1473955036.408852,5,3,3,1,,,,,
1473955037.409150,5,3,3,1,,,,,
1473955038.409025,5,3,3,1,,,,,
1473955039.408538,5,3,3,1,,,,,
1473955040.408543,5,3,3,1,,,,,
1473955041.408532,5,3,3,1,,,,,
1473955042.408533,5,3,3,1,,,,,
1473955043.408540,5,3,3,1,,,,,
1473955044.408545,5,3,3,1,,,,,
1473955045.408538,5,3,3,1,,,,,
1473955046.408543,5,3,3,1,,,,,
1473955047.408531,5,3,3,1,,,,,
1473955048.408749,5,3,3,1,,,,,
1473955049.410431,5,3,3,1,,,,,
1473955050.409647,5,3,3,1,,,,,
1473955051.408542,5,3,3,1,,,,,
1473955052.408533,5,3,3,1,,,,,
1473955053.408570,5,3,3,1,,,,,
1473955054.408543,5,3,3,1,,,,,
1473955055.408917,5,3,3,1,,,,,
1473955056.084051,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473955056.110328,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473955056.408549,5,3,3,1,,,,,
1473955057.408532,5,3,3,1,,,,,
1473955058.408588,5,3,3,1,,,,,
1473955059.408533,5,3,3,1,,,,,
1473955060.408534,5,3,3,1,,,,,
1473955061.408570,5,3,3,1,,,,,
1473955062.408540,5,3,3,1,,,,,
1473955063.408540,5,3,3,1,,,,,
1473955064.409082,5,3,3,1,,,,,
1473955065.408974,5,3,3,1,,,,,
1473955066.408552,5,3,3,1,,,,,
1473955067.408679,5,3,3,1,,,,,
1473955068.408557,5,3,3,1,,,,,
1473955069.408529,5,3,3,1,,,,,
1473955070.408635,5,3,3,1,,,,,
1473955071.408830,5,3,3,1,,,,,
1473955072.408540,5,3,3,1,,,,,
1473955073.408539,5,3,3,1,,,,,
1473955074.408541,5,3,3,1,,,,,
1473955075.408541,5,3,3,1,,,,,
1473955076.408533,5,3,3,1,,,,,
1473955077.408925,5,3,3,1,,,,,
1473955078.408548,5,3,3,1,,,,,
1473955079.408539,5,3,3,1,,,,,
1473955080.408539,5,3,3,1,,,,,
1473955081.408534,5,3,3,1,,,,,
1473955082.408537,5,3,3,1,,,,,
1473955083.408533,5,3,3,1,,,,,
1473955084.408527,5,3,3,1,,,,,
1473955085.408543,5,3,3,1,,,,,
1473955086.408545,5,3,3,1,,,,,
1473955087.408535,5,3,3,1,,,,,
1473955088.410001,5,3,3,1,,,,,
1473955089.408536,5,3,3,1,,,,,
1473955090.408543,5,3,3,1,,,,,
1473955091.408575,5,3,3,1,,,,,
1473955092.408546,5,3,3,1,,,,,
1473955093.408537,5,3,3,1,,,,,
1473955094.408556,5,3,3,1,,,,,
1473955095.410134,5,3,3,1,,,,,
1473955096.409022,5,3,3,1,,,,,
1473955097.410424,5,3,3,1,,,,,
1473955098.408536,5,3,3,1,,,,,
1473955099.408533,5,3,3,1,,,,,
1473955100.409047,5,3,3,1,,,,,
1473955101.408744,5,3,3,1,,,,,
1473955102.408541,5,3,3,1,,,,,
1473955103.408560,5,3,3,1,,,,,
1473955104.408557,5,3,3,1,,,,,
1473955105.408607,5,3,3,1,,,,,
1473955106.408554,5,3,3,1,,,,,
1473955107.408545,5,3,3,1,,,,,
1473955108.410262,5,3,3,1,,,,,
1473955109.408534,5,3,3,1,,,,,
1473955110.409130,5,3,3,1,,,,,
1473955111.408537,5,3,3,1,,,,,
1473955112.408549,5,3,3,1,,,,,
1473955113.408535,5,3,3,1,,,,,
1473955114.408552,5,3,3,1,,,,,
1473955115.408532,5,3,3,1,,,,,
1473955116.409146,5,3,3,1,,,,,
1473955117.408585,5,3,3,1,,,,,
1473955118.408536,5,3,3,1,,,,,
1473955119.408560,5,3,3,1,,,,,
1473955120.408914,5,3,3,1,,,,,
1473955121.408547,5,3,3,1,,,,,
1473955122.408535,5,3,3,1,,,,,
1473955123.408533,5,3,3,1,,,,,
1473955124.408536,5,3,3,1,,,,,
1473955125.408544,5,3,3,1,,,,,
1473955126.409951,5,3,3,1,,,,,
1473955127.408531,5,3,3,1,,,,,
1473955128.409020,5,3,3,1,,,,,
1473955129.408745,5,3,3,1,,,,,
1473955130.412078,5,3,3,1,,,,,
1473955131.408534,5,3,3,1,,,,,
1473955132.409323,5,3,3,1,,,,,
